Temperature ,Time,Reactant SMILES,Product SMILES,Yield 
20,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
80,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
60,60,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
25,1,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
70,7.2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
50,2.08333,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
44,0.5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
20,2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,80
80,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,79
80,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,79
100,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,79
100,12,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,79
20,7,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,79
0,1.56,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
65,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
20,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
80,3,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
60,0.5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
20,7.53,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
80,8,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78.5
20,2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,78
50,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,77.8
20,10,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,77
20,4,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,76
60,12,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,76
70,0.5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,76
20,20,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,76
160,15,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,75
40,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,75
65,4,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,75
70,2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,75
20,7.2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,75
100,16,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,75
90,10,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,73
40,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,73
70,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,73
85,7,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,73
120,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,73
20,4,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,72
69.84,20,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,72.4
80,18,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,72
69.84,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,72
90,18,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,72
20,2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,71
40,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,71
20,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,71
50,4,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,71
50,3,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,71
20,4.5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,70
65,20,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,70
100,18,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,70
50,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,69
20,1,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,69
50,0.0833333,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,69
50,0.166667,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,69
60,1,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,68
20,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,67
50,35,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,67
25,32,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,66
20,18,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,65
110,8,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,64
70,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,64
20,0.5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,63
80,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,63
20,1.83333,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,63
70,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,63
140,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,62
0,1,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,61
20,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,61
20,25,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,60
20,16,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,60
80,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,60
70,18,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,60
100,26,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,60
20,22,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,56
20,10,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,56
45,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,55
130,12,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,54.9
20,3,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,50
55,12,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,43
60,4,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,41
72,0.25,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,40
80,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,37
20,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,32.7
32,6,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,32.1
60,24,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,28
20,2,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,27
25,0.5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,26
24.84,4,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,9.5
70,5,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,7.8
20,8,OCC1=CC=C(Cl)C=C1,ClC1=CC=C(C=O)C=C1,6
20,12,OC1CCNC1.ClC(=O)OCC1=CC=CC=C1,OC1CCN(C1)C(=O)OCC1=CC=CC=C1,57
120,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,100
110,24,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,100
100,5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,100
200,0.166667,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
140,24,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
160,5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
80,24,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
120,30,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
160,30,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
90,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
140,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
100,24,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
100,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
140,0.33,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
130,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
120,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
120,10,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,99
130,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
100,4,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
120,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
120,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
110,20,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
110,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
90,0.666667,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
110,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
110,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
85,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
20,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
80,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
60,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
130,4,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
140,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
130,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,98
100,15,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,97
70,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,97
130,4,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,97
120,10,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,97
120,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,97
50,0.166667,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
70,0.0666667,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
90,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
80,6,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
120,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
80,4,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
100,10,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
100,17,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
140,24,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
105,5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
50,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
120,5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
100,5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
80,6,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
90,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
100,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
110,0.916667,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,96
100,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
100,72,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
100,1.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
100,2.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
80,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
100,0.583333,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
40,12,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
90,17,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
110,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
90,36,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
90,36,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
130,0.333333,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
130,0.25,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
20,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
80,4,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
110,9,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
100,29,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
80,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
85,0.583333,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
80,0.0833333,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
80,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,95
120,3,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
80,8,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
120,6,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
100,4,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
80,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
140,20,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
140,24,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
90,2,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
120,6,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
40,3,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
110,0.75,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
90,7,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
100,0.5,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,94
120,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,93
130,1,C=CC1=CC=CC=C1.IC1=CC=CC=C1,C(=CC1=CC=CC=C1)C1=CC=CC=C1,93
