Temperature ,Time,Reactant SMILES,Product SMILES,Yield 
20,1,C[Si](C)(C)C#N.ClC1=CC=CC(Cl)=C1C=O.NC1=CC=CC=C1,ClC1=CC=CC(Cl)=C1C(NC1=CC=CC=C1)C#N,86
20,0.25,C[Si](C)(C)C#N.ClC1=CC=CC(Cl)=C1C=O.NC1=CC=CC=C1,ClC1=CC=CC(Cl)=C1C(NC1=CC=CC=C1)C#N,85
20,0.5,C[Si](C)(C)Cl.CC(=O)C1=CC=C(C=C1)C(C)(C)C,CC(C)(C)C1=CC=C(C=C1)C(=C)O[Si](C)(C)C,100
20,0.333333,OC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1.O=C(CCC(=O)ON1C(=O)CCC1=O)OC1COC(OC1)C1=CC=CC=C1,O=C(CCC(=O)OC1COC(OC1)C1=CC=CC=C1)OCC(COC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1)OC(=O)CCC(=O)ON1C(=O)CCC1=O,70
20,0.333333,OC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1.O=C(CCC(=O)OC1COC(OC1)C1=CC=CC=C1)OCC(COC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1)OC(=O)CCC(=O)ON1C(=O)CCC1=O,O=C(CCC(=O)OC(COC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1)COC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1)COC(=O)CCC(=O)OC1COC(OC1)C1=CC=CC=C1)OC(=O)CCC(=O)ON1C(=O)CCC1=O,72
95,8,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,95
20,0.166667,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,94
20,0.5,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,93
20,0.366667,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,91
20,0.25,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,89
20,0.25,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,89
20,0.666667,C[Si](C)(C)C#N.NC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O,O=N(=O)C1=C(C=CC=C1)C(NC1=CC=CC=C1)C#N,83
20,2,O=S1(=O)CCNCC1.CC1(C)OB(OC1(C)C)C1=CC=C(CBr)C=C1,CC1(C)OB(OC1(C)C)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1,89
80,4,O=S1(=O)CCNCC1.CC1(C)OB(OC1(C)C)C1=CC=C(CBr)C=C1,CC1(C)OB(OC1(C)C)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1,81
80,4,O=S1(=O)CCNCC1.CC1(C)OB(OC1(C)C)C1=CC=C(CBr)C=C1,CC1(C)OB(OC1(C)C)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1,79.7
80,4,O=S1(=O)CCNCC1.CC1(C)OB(OC1(C)C)C1=CC=C(CBr)C=C1,CC1(C)OB(OC1(C)C)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1,79.7
80,4,O=S1(=O)CCNCC1.CC1(C)OB(OC1(C)C)C1=CC=C(CBr)C=C1,CC1(C)OB(OC1(C)C)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1,79.7
40,24,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,99
20,2,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,95
20,9,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,91
20,8,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,90
20,3,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,73
25,24,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,45
20,12,O=N(=O)C1=CC=CC=C1N=N#N.C#CC1=CC=CC=C1,O=N(=O)C1=CC=CC=C1N1C=C(N=N1)C1=CC=CC=C1,34
40.1,18,CCCCC=O.OC(=O)C=O,CCCC1=CC(=O)OC1O,96.3
2,2.25,CCCCC=O.OC(=O)C=O,CCCC1=CC(=O)OC1O,93
10,7,CCCCC=O.OC(=O)C=O,CCCC1=CC(=O)OC1O,92.5
4.4,2,CCCCC=O.OC(=O)C=O,CCCC1=CC(=O)OC1O,91.1
20,0.5,OCC(CO)(CO)CO.BrCC#C.BrCC#C.BrCC#C,OCC(COCC#C)(COCC#C)COCC#C,62
40,0.5,OCC(CO)(CO)CO.BrCC#C.BrCC#C.BrCC#C,OCC(COCC#C)(COCC#C)COCC#C,56
20,24,OCC(CO)(CO)CO.BrCC#C.BrCC#C.BrCC#C,OCC(COCC#C)(COCC#C)COCC#C,45
90,3,CC1=CC=C(C=C1)S(=O)(=O)N1C=C(I)C2=C1N=CC(Br)=C2.OB(O)C1=CC=C(O)C=C1,CC1=CC=C(C=C1)S(=O)(=O)N1C=C(C2=C1N=CC(Br)=C2)C1=CC=C(O)C=C1,80
20,2,C[Si](C)(C)C#CC1=NC(Br)=CN=C1N,BrC1=NC2=C(NC=C2)N=C1,76
20,0.5,COC1C(O)C(CO)OC1N1C=NC2=C(N)N=CN=C12,COC1C(O)C(CO)OC1N1C(Br)=NC2=C(N)N=CN=C12,71
20,7,COC1C(O)C(CO)OC1N1C=NC2=C(N)N=CN=C12,COC1C(O)C(CO)OC1N1C(Br)=NC2=C(N)N=CN=C12,56
20,3,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)C(=O)C2=CC=C1.O=C(OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)ON1C(=O)CCC1=O,[H][C@@]1(C[C@H](NC(=O)OCC2C3=CC=CC=C3C3=CC=CC=C23)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(=O)CO,100
20,3,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)C(=O)C2=CC=C1.O=C(OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)ON1C(=O)CCC1=O,[H][C@@]1(C[C@H](NC(=O)OCC2C3=CC=CC=C3C3=CC=CC=C23)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(=O)CO,100
20,2,COC1=C2C(=O)C3=C(C(O)=C4C[C@](O)(C[C@H](O[C@H]5C[C@H](N)[C@H](O)[C@H](C)O5)C4=C3O)C(=O)CO)C(=O)C2=CC=C1.O=C(OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)ON1C(=O)CCC1=O,[H][C@@]1(C[C@H](NC(=O)OCC2C3=CC=CC=C3C3=CC=CC=C23)[C@H](O)[C@H](C)O1)O[C@H]1C[C@@](O)(CC2=C(O)C3=C(C(O)=C12)C(=O)C1=C(C=CC=C1OC)C3=O)C(=O)CO,80
200,0.666667,CC1=CC(C)=[O][Fe]234(O1)OC(C)=CC(C)=[O]2.CC(O3)=CC(C)=[O]4,O.O.O.O.[Fe].[Fe].[Fe],90.1
200,1,CC1=CC(C)=[O][Fe]234(O1)OC(C)=CC(C)=[O]2.CC(O3)=CC(C)=[O]4,O.O.O.O.[Fe].[Fe].[Fe],31
20,0.0833333,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,98
20,0.0833333,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,97
20,0.666667,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,96
50,0.166667,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,95
20,0.5,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,93
20,0.333333,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,92
50,0.333333,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,91
20,0.666667,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,80
20,7,C[Si](C)(C)C#N.O=CC1=CC=C(C=C1)N(=O)=O.CC1=CC=C(N)C=C1,CC1=CC=C(NC(C#N)C2=CC=C(C=C2)N(=O)=O)C=C1,75
20,0.333333,N1C=NC2=CC=CC=C12.CCCCCCCCBr,CCCCCCCCN1C=NC2=CC=CC=C12,96
25,0.5,N1C=NC2=CC=CC=C12.CCCCCCCCBr,CCCCCCCCN1C=NC2=CC=CC=C12,93.44
20,0.0833333,C[Si](C)(C)C#N.NC1=CC=CC=C1.FC1=CC(C=O)=CC=C1,FC1=CC(=CC=C1)C(NC1=CC=CC=C1)C#N,93
20,0.0833333,C[Si](C)(C)C#N.NC1=CC=CC=C1.FC1=CC(C=O)=CC=C1,FC1=CC(=CC=C1)C(NC1=CC=CC=C1)C#N,91
20,0.0833333,C[Si](C)(C)C#N.NC1=CC=CC=C1.FC1=CC(C=O)=CC=C1,FC1=CC(=CC=C1)C(NC1=CC=CC=C1)C#N,90
100,0.116667,C[Si](C)(C)C#N.NC1=CC=CC=C1.FC1=CC(C=O)=CC=C1,FC1=CC(=CC=C1)C(NC1=CC=CC=C1)C#N,87
20,0.0833333,CC1=CC(C)=C2N1[B](F)(F)[N]1=C(C)C=C(C)C1=C2C1=CC=NC=C1,CC1=C(I)C(C)=C2N1[B](F)(F)[N]1=C(C)C(I)=C(C)C1=C2C1=CC=NC=C1,95
20,1,CC1=CC(C)=C2N1[B](F)(F)[N]1=C(C)C=C(C)C1=C2C1=CC=NC=C1,CC1=C(I)C(C)=C2N1[B](F)(F)[N]1=C(C)C(I)=C(C)C1=C2C1=CC=NC=C1,80
20,24,CC1=CC(C)=C2N1[B](F)(F)[N]1=C(C)C=C(C)C1=C2C1=CC=NC=C1,CC1=C(I)C(C)=C2N1[B](F)(F)[N]1=C(C)C(I)=C(C)C1=C2C1=CC=NC=C1,78
50,3,CC1=C(OC2=CC3=NC=NN3C=C2)C=CC(NC2=NC=NC3=CC=C(NC(=S)NC(C)(C)CO)C=C23)=C1,CC1=CC(NC2=NC=NC3=CC=C(NC4=NC(C)(C)CO4)C=C23)=CC=C1OC1=CC2=NC=NN2C=C1,77
50,0.3,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,92
80,0.583333,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,91
30,0.333333,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,90
50,9,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,89
60,0.133333,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,87
80,0.0833333,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,87
20,1,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,85
90,3,OC1=C(C=O)C=CC=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(O)C=CC=C1,68
50,0.3,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,93
50,8,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,91
60,0.116667,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,90
20,0.333333,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,90
20,0.183333,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,88
80,0.833333,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,86
90,3,NNC1=CC=CC=C1.COC1=CC=CC=C1C=O.N#CCC#N,COC1=C(C=CC=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,82
120,6,OCC1=CC=C(Cl)C=C1Cl,OC(=O)C1=C(Cl)C=C(Cl)C=C1,91.7
90,16,OCC1=CC=C(Cl)C=C1Cl,OC(=O)C1=C(Cl)C=C(Cl)C=C1,87
120,0.0833333,OCC1=CC=C(Cl)C=C1Cl,OC(=O)C1=C(Cl)C=C(Cl)C=C1,80
20,24,OCC1=CC=C(Cl)C=C1Cl,OC(=O)C1=C(Cl)C=C(Cl)C=C1,70
25,5,[H][C@@]12C[C@H](OC)[C@@]3(C)C(=O)[C@H](OC)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1.ClC(=O)OC1=CC=C(C=C1)N(=O)=O,[H][C@@]12C[C@H](OC)[C@@]3(C)C(=O)[C@H](OC)C4=C(C)[C@H](C[C@@](O)([C@@]([H])(OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)[C@H](OC(=O)OC1=CC=C(C=C1)N(=O)=O)[C@@H](NC(=O)OC(C)(C)C)C1=CC=CC=C1,61.3
120,1,CCCCCC1=CC(O)=C(C\C=C(/C)CCC=C(C)C)C(O)=C1.[Mg++].C[O-].COC([O-])=O,CCCCCC1=CC(O)=C(C\C=C(/C)CCC=C(C)C)C(O)=C1C(O)=O,90
120,2.5,CCCCCC1=CC(O)=C(C\C=C(/C)CCC=C(C)C)C(O)=C1.[Mg++].C[O-].COC([O-])=O,CCCCCC1=CC(O)=C(C\C=C(/C)CCC=C(C)C)C(O)=C1C(O)=O,85
25,18,O=C1NC(=O)C2=CC=NC=C2N1,ClC1=NC(Cl)=C2C=CN=CC2=N1,82
25,18,O=C1NC(=O)C2=CC=NC=C2N1,ClC1=NC(Cl)=C2C=CN=CC2=N1,82
25,18,O=C1NC(=O)C2=CC=NC=C2N1,ClC1=NC(Cl)=C2C=CN=CC2=N1,82
140,0.5,CC1(C)OB(OC1(C)C)C1=CC=C(CN2CCS(=O)(=O)CC2)C=C1.BrC1=CC=CC2=NC(NC(=O)C3CC3)=NN12,O=C(NC1=NN2C(C=CC=C2C2=CC=C(CN3CCS(=O)(=O)CC3)C=C2)=N1)C1CC1,59
20,1.5,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,98
50,3,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,95
20,2,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,94
55,2,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,92
50,2,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,92
70,3,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,92
55,3.5,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,90
50,3,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,88
20,9,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,85
45,0.3,CCCBr.C#CC1=CC=CC=C1,CCCN1C=C(N=N1)C1=CC=CC=C1,84
20,18.5,FC(F)(F)C1=CC=CC(=N1)C1=NC(Cl)=NC(Cl)=N1.NC1=CC(=NC=C1)C(F)(F)F,FC(F)(F)C1=CC(NC2=NC(Cl)=NC(=N2)C2=NC(=CC=C2)C(F)(F)F)=CC=N1,97
70,8,FC(F)(F)C1=CC=CC(=N1)C1=NC(Cl)=NC(Cl)=N1.NC1=CC(=NC=C1)C(F)(F)F,FC(F)(F)C1=CC(NC2=NC(Cl)=NC(=N2)C2=NC(=CC=C2)C(F)(F)F)=CC=N1,91.2
70,8,FC(F)(F)C1=CC=CC(=N1)C1=NC(Cl)=NC(Cl)=N1.NC1=CC(=NC=C1)C(F)(F)F,FC(F)(F)C1=CC(NC2=NC(Cl)=NC(=N2)C2=NC(=CC=C2)C(F)(F)F)=CC=N1,91.2
30,3,CC=O.CCC(C)=O,CC=C(C)C(C)=O,93.03
60,0.133333,CC=O.CCC(C)=O,CC=C(C)C(C)=O,86.6
50,0.166667,COC1=CC(C=O)=CC=C1O.NNC1=CC=CC=C1.N#CCC#N,COC1=C(O)C=CC(=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,98
50,4,COC1=CC(C=O)=CC=C1O.NNC1=CC=CC=C1.N#CCC#N,COC1=C(O)C=CC(=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,95
20,2,COC1=CC(C=O)=CC=C1O.NNC1=CC=CC=C1.N#CCC#N,COC1=C(O)C=CC(=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,90
20,1.33333,COC1=CC(C=O)=CC=C1O.NNC1=CC=CC=C1.N#CCC#N,COC1=C(O)C=CC(=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,83
90,2.5,COC1=CC(C=O)=CC=C1O.NNC1=CC=CC=C1.N#CCC#N,COC1=C(O)C=CC(=C1)C1=NN(C(N)=C1C#N)C1=CC=CC=C1,78
50,4,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,96
20,0.416667,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,95
80,0.0833333,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,93
80,0.0833333,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,92
20,0.333333,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,90
90,1.5,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,89
50,0.333333,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,88
80,0.416667,NNC1=CC=CC=C1.O=CC1=CC=CC=C1N(=O)=O.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(C=CC=C1)N(=O)=O,85
25,0.25,ClC1=CC=C(C=O)C(Cl)=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1,94
80,0.416667,ClC1=CC=C(C=O)C(Cl)=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1,92
80,0.0833333,ClC1=CC=C(C=O)C(Cl)=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1,90
60,0.05,ClC1=CC=C(C=O)C(Cl)=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1,87
90,2,ClC1=CC=C(C=O)C(Cl)=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1,84
20,2.5,ClC1=CC=C(C=O)C(Cl)=C1.NNC1=CC=CC=C1.N#CCC#N,NC1=C(C#N)C(=NN1C1=CC=CC=C1)C1=C(Cl)C=C(Cl)C=C1,82
20,0.5,O=C1CCC(=O)O1.Cl[H].CCOC(=O)[C@H](C)C[C@H](N)CC1=CC=C(C=C1)C1=CC=CC=C1,CCOC(=O)[C@H](C)C[C@@H](CC1=CC=C(C=C1)C1=CC=CC=C1)NC(=O)CCC(O)=O,88.3
50,6,COC(=O)OCCl.[H][C@@]12COCCN1C(=O)C1=C(O)C(=O)C=CN1N2[C@@H]1C2=CC=CC=C2SCC2=C(F)C(F)=CC=C12,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,94.2
20,12,COC(=O)OCCl.[H][C@@]12COCCN1C(=O)C1=C(O)C(=O)C=CN1N2[C@@H]1C2=CC=CC=C2SCC2=C(F)C(F)=CC=C12,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,93
50,12,COC(=O)OCCl.[H][C@@]12COCCN1C(=O)C1=C(O)C(=O)C=CN1N2[C@@H]1C2=CC=CC=C2SCC2=C(F)C(F)=CC=C12,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,93
50,12,COC(=O)OCCl.[H][C@@]12COCCN1C(=O)C1=C(O)C(=O)C=CN1N2[C@@H]1C2=CC=CC=C2SCC2=C(F)C(F)=CC=C12,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,93
50,12,COC(=O)OCCl.[H][C@@]12COCCN1C(=O)C1=C(O)C(=O)C=CN1N2[C@@H]1C2=CC=CC=C2SCC2=C(F)C(F)=CC=C12,[H][C@@]12COCCN1C(=O)C1=C(OCOC(=O)OC)C(=O)C=CN1N2[C@H]1C2=CC=C(F)C(F)=C2CSC2=CC=CC=C12,90
80,24,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,99
90,24,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,97
40,16,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,93
90,8,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,88
110,15,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,80
85,25,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,79
90,24,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,64
110,24,BrC1=CC2=C(NC3=C2C=CC=C3)C=C1.CC1(C)OB(OC1(C)C)B1OC(C)(C)C(C)(C)O1,CC1(C)OB(OC1(C)C)C1=CC2=C(NC3=C2C=CC=C3)C=C1,52
20,0.0833333,CC1=CC2=CC=CC=C2N1.O=CC1=CC=CC2=C1C=CC=C2.CC1=CC2=CC=CC=C2N1,CC1=C(C(C2=C(C)NC3=C2C=CC=C3)C2=C3C=CC=CC3=CC=C2)C2=C(N1)C=CC=C2,96
