Temperature ,Time,Reactant SMILES,Product SMILES,Yield 
80,48,CN1C=CN=C1.BrCCCCBr,[Br-].CN1C=C[N+](CCCCBr)=C1,79.1
80,16,CN1C=CN=C1.BrCCCCBr,[Br-].CN1C=C[N+](CCCCBr)=C1,68
60,4,CN1C=CN=C1.BrCCCCBr,[Br-].CN1C=C[N+](CCCCBr)=C1,56
20,2,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,95
20,5,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,95
20,0.666667,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,95
50,2,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,95
25,1,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,94
20,12,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,93
20,3,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,93
30,12,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,93
25,3,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,92
20,0.5,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,92
60,0.25,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,91
20,18,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,90
60,0.25,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,90
20,1.75,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,89
20,3,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,88
20,18,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,78
30,4,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,70
20,0.166667,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,63
20,23,OCC#C.N#N=NC1=CC=CC=C1,OCC1=CN(N=N1)C1=CC=CC=C1,60
20,5,CC1=C2N=C(OC(=O)C2=CC(Cl)=C1)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1.CN,CNC(=O)C1=CC(Cl)=CC(C)=C1NC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1,90
35,10,CC1=C2N=C(OC(=O)C2=CC(Cl)=C1)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1.CN,CNC(=O)C1=CC(Cl)=CC(C)=C1NC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1,80
20,0.166667,CC1=C2N=C(OC(=O)C2=CC(Cl)=C1)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1.CN,CNC(=O)C1=CC(Cl)=CC(C)=C1NC(=O)C1=CC(Br)=NN1C1=C(Cl)C=CC=N1,76
80,4,OCC1=CC=CC=C1S,SC1=C(C=O)C=CC=C1,100
200,17,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,29
200,20.5,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,23.5
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,23.5
200,19,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,17.4
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,13.1
200,18,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,13.4
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,12
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,12
200,17,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,11.8
200,15,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,10.3
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,10.6
200,19,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,10
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,10.3
200,18,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,8.2
200,18,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,8.8
200,18,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,8.7
200,18,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,8.7
200,19,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,7.2
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,5.4
200,18,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,1.2
200,15,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,3.3
200,17,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,3.6
200,16,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,2.6
200,15,[Na+].OCP([O-])([O-])=O.[Na+].[O-]C(=O)CNCC([O-])=O,[Na+].OC(=O)CN(CC(O)=O)CP([O-])([O-])=O.OC(=O)CNCP(O)(O)=O,0.8
20,96,C[Si](C)(C)C#CC1=NC(Br)=CN=C1N.CC(Cl)=O,CC(=O)NC1=NC=C(Br)N=C1C#C[Si](C)(C)C,31
20,96,C[Si](C)(C)C#CC1=NC(Br)=CN=C1N.CC(Cl)=O,CC(=O)NC1=NC=C(Br)N=C1C#C[Si](C)(C)C,31
20,14,OCC(CO)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(CO)CO)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO)OC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO.CC(=C)COC(=O)CCC(O)=O,CC(=C)COC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C,68.2
20,14,OCC(CO)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(CO)CO)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO)OC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO.CC(=C)COC(=O)CCC(O)=O,CC(=C)COC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C,68.2
20,14,OCC(CO)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(CO)CO)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO)OC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(CO)CO)COC(=O)CCC(=O)OC(CO)CO.CC(=C)COC(=O)CCC(O)=O,CC(=C)COC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OCC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)OC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OC(COC(=O)CCC(=O)OCC(C)=C)COC(=O)CCC(=O)OCC(C)=C,68.2
40,2,CC(=O)C1=CC=CC=C1Cl.CCOC(=O)OCC,CCOC(=O)CC(=O)C1=CC=CC=C1Cl,34
20,24,OC(=O)C(F)(F)F.C[C@H](N)C(=O)NC1=CC(=O)OC2=C1C=CC(C)=C2.[H][C@@](CC1=CC=CC=C1)(NC(=O)[C@@H]1CCC(=O)N1)C(=O)OC,C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H]1CCC(=O)N1)C(=O)NC1=CC(=O)OC2=C1C=CC(C)=C2,46
120,12,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,98
90,4,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,98
80,0.666667,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,97
140,24,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,96
80,0.5,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,96
100,17,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,96
50,12,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,95
140,0.166667,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,95
80,8,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,93
110,1,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,92
140,0.216667,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,91
140,0.583333,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,90
120,0.58,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,89
90,3,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,88
100,2,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,85
110,13,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,85
130,1,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,78
140,42,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,73
120,24,CCCCOC(=O)C=C.IC1=CC=CC2=C1C=CC=C2,CCCCOC(=O)C=CC1=C2C=CC=CC2=CC=C1,66
20,5,NC1=C(C=C(Br)C2=C1C(=O)C1=CC=CC=C1C2=O)S(O)(=O)=O.Cl[H].NC1=CC=CC(=C1)S(=O)(=O)CCO,NC1=C(C=C(NC2=CC=CC(=C2)S(=O)(=O)CCO)C2=C1C(=O)C1=CC=CC=C1C2=O)S([O-])(=O)=O,90
90,3,CC1=CC=C(C=C1)S(=O)(=O)N1C=C(I)C2=C1N=CC(Br)=C2.OB(O)C1=CC2=C(NC=C2)C=C1,CC1=CC=C(C=C1)S(=O)(=O)N1C=C(C2=CC(Br)=CN=C12)C1=CC2=C(NC=C2)C=C1,80
20,1,CC1=CC=C(C=C1)S(=O)(=O)N1C=C(I)C2=C1N=CC(Br)=C2.OB(O)C1=CC2=C(NC=C2)C=C1,CC1=CC=C(C=C1)S(=O)(=O)N1C=C(C2=CC(Br)=CN=C12)C1=CC2=C(NC=C2)C=C1,65
60,24,CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=NC=CN1.COC1=CC(=CC(OC)=C1OC)C1=CN=C2N(C=C(I)C2=C1)S(=O)(=O)C1=CC=C(C)C=C1,COC1=CC(=CC(OC)=C1OC)C1=CN=C2NC=C(C2=C1)C1=CC=C(C=C1)C1=NC=CN1,22
60,72,CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=NC=CN1.COC1=CC(=CC(OC)=C1OC)C1=CN=C2N(C=C(I)C2=C1)S(=O)(=O)C1=CC=C(C)C=C1,COC1=CC(=CC(OC)=C1OC)C1=CN=C2NC=C(C2=C1)C1=CC=C(C=C1)C1=NC=CN1,22
60,48,CC1(C)OB(OC1(C)C)C1=CC=C(C=C1)C1=NC=CN1.COC1=CC(=CC(OC)=C1OC)C1=CN=C2N(C=C(I)C2=C1)S(=O)(=O)C1=CC=C(C)C=C1,COC1=CC(=CC(OC)=C1OC)C1=CN=C2NC=C(C2=C1)C1=CC=C(C=C1)C1=NC=CN1,22
70,0.416667,ClC1=CC=C(I)C=C1.CC1(C)OB(OC1(C)C)C1=CC=CC=C1,ClC1=CC=C(C=C1)C1=CC=CC=C1,95
90,4,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,93
140,3,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,92
90,2.5,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,92
140,1.66667,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,91
140,6,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,91
110,2,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,90
80,0.666667,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,89
130,2.6,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,85
100,7,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,85
130,31,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,81
130,10,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,81
110,20,BrC1=CN=CN=C1.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CN=CN=C1,79
100,0.583333,BrC1=CC(C=O)=CC=C1.NC1=CC=CC=C1.O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,BrC1=CC(=CC=C1)C1=NC(=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,95
100,0.833333,BrC1=CC(C=O)=CC=C1.NC1=CC=CC=C1.O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,BrC1=CC(=CC=C1)C1=NC(=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,89
140,2.5,BrC1=CC(C=O)=CC=C1.NC1=CC=CC=C1.O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,BrC1=CC(=CC=C1)C1=NC(=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,85
110,12,BrC1=CC(C=O)=CC=C1.NC1=CC=CC=C1.O=C(C(=O)C1=CC=CC=C1)C1=CC=CC=C1,BrC1=CC(=CC=C1)C1=NC(=C(N1C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=CC=C1,79
100,24,CC1CCC(=O)O1,CC(S)CCC(O)=O,68
70,24,CC1CCC(=O)O1,CC(S)CCC(O)=O,39
20,0.5,CC1=CC2=CC(Br)=CN=C2N1.ClCC(Cl)=O,CC1=C(C(=O)CCl)C2=CC(Br)=CN=C2N1,95
20,2,CC1=CC2=CC(Br)=CN=C2N1.ClCC(Cl)=O,CC1=C(C(=O)CCl)C2=CC(Br)=CN=C2N1,95
145,3,O=C1NS(=O)(=O)C2=C1C=CC=C2,O=C1OS(=O)(=O)C2=C1C=CC=C2,87
90,18,ICCCC1=CC=CC=C1.CC1(C)OC(=O)C(=C2NC3=C4C2=CC=CC4=CC=C3)C(=O)O1,CC1(C)OC(=O)C(=C2N(CCCC3=CC=CC=C3)C3=C4C2=CC=CC4=CC=C3)C(=O)O1,92
80,1.5,[Zn++].[H]O[H].CC([O-])=O,O.[Zn],96
450,2,[Zn++].[H]O[H].CC([O-])=O,O.[Zn],90
80,1.5,[Zn++].[H]O[H].CC([O-])=O,O.[Zn],85
50,0.0833333,[Zn++].[H]O[H].CC([O-])=O,O.[Zn],70
20,1,Cl.Cl.[Fe].[H]O[H].O.Cl.Cl.Cl.[Fe],O.O.O.O.[Fe].[Fe].[Fe],99.2
80,1,Cl.Cl.[Fe].[H]O[H].O.Cl.Cl.Cl.[Fe],O.O.O.O.[Fe].[Fe].[Fe],70
110,20,OCCCCCCO.[H][C@](N)(CC1=CC=CC=C1)C(O)=O.CC1=CC=C(C=C1)S(O)(=O)=O.[H][C@](N)(CC1=CC=CC=C1)C(O)=O.CC1=CC=C(C=C1)S(O)(=O)=O,CC1=CC=C(C=C1)S(O)(=O)=O.N[C@@H](CC1=CC=CC=C1)C(=O)OCCCCCCOC(=O)[C@@H](N)CC1=CC=CC=C1,85
