Temperature ,Time,Reactant SMILES,Product SMILES,Yield 
85,1,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,96
130,7,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,96
90,0.5,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,96
110,8,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
120,3,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
100,0.333333,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
80,1,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
120,0.33,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
100,0.5,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
120,0.75,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
80,0.5,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,95
85,1,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,94
100,0.75,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,93
130,0.1,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,92
140,4,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,92
140,0.166667,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,90
80,0.166667,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,90
90,12,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,90
110,11,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,90
120,4.41,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,90
100,20,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,89
20,1.5,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,89
80,24,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,88
140,10,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,83
80,6,IC1=CC=C(C=C1)N(=O)=O.CCCCOC(=O)C=C,CCCCOC(=O)C=CC1=CC=C(C=C1)N(=O)=O,80
90,8,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,8
30,4,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,89
29.84,7,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,87
30,24,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,13
94.84,13,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,12
22,22,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,20
60,6,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,76
37,16.0833,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,26
80,4,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,70
37,16.0833,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,60
24.84,6,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,59.4
79.84,12,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,35.48
100,7,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,22
60,12,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,48
60,6,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,39
79.84,12,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,43.46
39.84,12,OCC1=CC=C(O1)C=O.OCC1=CC=C(O1)C=O,OCC1=CC=C(O1)C(O)=O.OC(=O)C1=CC=C(O1)C(O)=O,9.65
70,2,Cl.Cl.[Fe].[H]O[H].O.Cl.Cl.Cl.[Fe],O.O.O.O.[Fe].[Fe].[Fe],98
70,8,CC(C)(O)C1=CC=CC=C1.CC(C)(O)C1=CC=CC=C1,CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,94.7
65,0.5,CC(C)(O)C1=CC=CC=C1.CC(C)(O)C1=CC=CC=C1,CC(C)(OOC(C)(C)C1=CC=CC=C1)C1=CC=CC=C1,84.4
60,2.16667,[H][C@]1(COC(C)(C)O1)[C@@]1([H])OC(=O)C(O)=C1OCC(=O)OC1=C(C)C(C)=C2O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC2=C1C,[H][C@@]1(OC(=O)C(O)=C1OCC(=O)OC1=C(C)C(C)=C2O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CCC2=C1C)[C@@H](O)CO,95.5
20,5,CCCCCCCCCCCCSC(=O)CCC(=O)OC(COC1COC(C)(C)OC1)COC1COC(C)(C)OC1,CCCCCCCCCCCCSC(=O)CCC(=O)OC(COC(CO)CO)COC(CO)CO,98
20,15,CCCCCCCCCCCCCCCCCCSC(=O)CCC(=O)NC(COC(COC1COC(C)(C)OC1)COC1COC(C)(C)OC1)COC(COC1COC(C)(C)OC1)COC1COC(C)(C)OC1,CCCCCCCCCCCCCCCCCCSC(=O)CCC(=O)NC(COC(COC(CO)CO)COC(CO)CO)COC(COC(CO)CO)COC(CO)CO,93
20,12,COC(=O)CCSSCCC(=O)OC,NNC(=O)CCSSCCC(=O)NN,85
20,2,COC(=O)CCSSCCC(=O)OC,NNC(=O)CCSSCCC(=O)NN,65
20,18,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,99
20,0.583333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,98
50,0.15,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,98
90,1.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,98
20,0.3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,98
20,1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,98
50,0.45,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,97
38,1.7,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,97.5
20,0.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,97
20,3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,97
80,2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,97
100,2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,96
25,0.166667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,96
50,0.583333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,96
40,0.25,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,96.5
20,2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,96
20,3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,96
100,1.7,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.916667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.666667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
50,2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
50,0.666667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
70,0.2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.416667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.416667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
70,0.3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
70,2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.916667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
60,0.833333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
25,1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
60,0.666667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
60,1.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
100,1.33333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,7,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.333333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
20,0.666667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
60,1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,95
145,0.1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
20,0.75,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
20,6,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
50,0.333333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94.08
80,1.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
20,0.166667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
20,2.1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
20,0.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
20,0.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,94
90,6,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,93
25,0.45,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,93
70,4,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,93
20,1.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,93
20,0.116667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,93
20,0.0833333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,93
75,4,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
25,5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
100,5.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,0.75,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,0.166667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,0.666667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
80,0.25,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,0.833333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,0.416667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
80,5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,0.75,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
100,0.25,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
20,1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,92
60,6,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
20,0.333333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
20,1.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
70,3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
40,3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
110,0.2,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
25,1,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
29.84,1.33333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
60,3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,91
20,3,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
20,0.416667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
20,0.5,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
25,0.666667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
70,6,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
80,0.25,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
20,0.833333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
80,0.833333,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
60,0.416667,CC1=CC=C(C=O)C=C1.NC1=C(N)C=CC=C1,CC1=CC=C(C=C1)C1=NC2=CC=CC=C2N1,90
