Temperature ,Time,Reactant SMILES,Product SMILES,Yield 
120,3,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,99
100,6,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,99
100,4,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,99
70,12,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
90,12,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
110,12,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
80,24,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
90,1,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
100,0.416667,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
20,0.5,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
110,0.166667,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,98
100,2,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
75,5,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
60,24,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
100,1,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
20,0.116667,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
110,0.166667,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
80,8,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
20,12,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
100,1.25,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
40,0.3,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,97
120,20,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,96
130,0.1,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,96
100,24,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,96
70,5,C1CCNCC1.[H]C(=O)C1=CC=CC=C1.C#CC1=CC=CC=C1,C1CCN(CC1)C(C#CC1=CC=CC=C1)C1=CC=CC=C1,96
